Warning: Please do not click on thumbs up/down when you try these examples with any models' web interface otherwise the data will be used for training future versions of those models                                                                                                                                ,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
id,split,question,effective_year,next_review,false_premise,num_hops,fact_type,source,answer_0,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,note
360,TEST,What organization handles the equivalent of the Nobel prize for computer science?,before 2022,N/A,FALSE,multi-hop,never-changing,https://en.wikipedia.org/wiki/Turing_Award#:~:text=The%20ACM%20A.%20M.%20Turing%20Award%20is%20an%20annual%20prize%20given%20by%20the%20Association%20for%20Computing%20Machinery%20(ACM),Association for Computing Machinery (ACM),,,,,,,,,,
361,TEST,Who is the highest-earning woman in music on the Forbes' Celebrity 100 list in 2020?,before 2022,N/A,FALSE,multi-hop,never-changing,https://en.wikipedia.org/wiki/Ariana_Grande#:~:text=In%202020%2C%20Grande%20became%20the%20highest%2Dearning%20woman%20in%20music%20on%20Forbes%27s%202020%20Celebrity%20100%20list,Ariana Grande,Ariana Grande-Butera,,,,,,,,,
362,TEST,How many athletes are there in the top 10 of the Forbes' Celebrity 100 list in 2020?,before 2022,N/A,FALSE,multi-hop,never-changing,https://www.forbes.com/celebrities/list,5,five,,,,,,,,,
363,TEST,Has Virginia Woolf's novel about the Ramsay family entered the public domain in the United States?,2023,N/A,FALSE,multi-hop,never-changing,"https://publicdomainreview.org/blog/2023/01/public-domain-day-2023/#:~:text=Lang%27s%20Metropolis%2C-,Virginia%20Woolf%E2%80%99s%20To%20the%20Lighthouse,-%2C%20and%20the%20works",Yes,,,,,,,,,,
364,TEST,How old was Roger Federer when he retired from tennis?,2022,N/A,FALSE,multi-hop,never-changing,https://www.dailymail.co.uk/sport/tennis/article-11215717/Roger-Federer-announces-retire-tennis-age-41.html#:~:text=Tennis%20legend%20Roger%20Federer%C2%A0has%20announced%20he%20will%20retire%20from%20the%20sport%20at%20the%20age%20of%2041.,41,41 years old,,,41 years,,,,,,
365,TEST,What is the name of the 2022 Atlantic hurricane season's first major hurricane?,2022,N/A,FALSE,multi-hop,never-changing,https://en.wikipedia.org/wiki/2022_Atlantic_hurricane_season#:~:text=Among%20them%2C%20Hurricane%20Fiona%20became%20the%20season%27s%20first%20major%20hurricane%20on%20September%C2%A020,Hurricane Fiona,Fiona,,,,,,,,,
366,TEST,In what city did the first successful heart transplant from a pig to a human patient take place?,2022,N/A,FALSE,multi-hop,never-changing,"https://www.medschool.umaryland.edu/news/2023/lessons-learned-from-worlds-first-successful-transplant-of-genetically-modified-pig-heart-into-human-patient-.html#:~:text=This%20groundbreaking%20procedure%20was%20conducted%20by%20University%20of%20Maryland%20School%20of%20Medicine%20(UMSOM)%20physician%2Dscientists%20back%20in%20January%202022%20and%20marked%20an%20important%20milestone%20for%20medical%20science.
https://www.medschool.umaryland.edu/#:~:text=W.%20Baltimore%20Street%2C-,Baltimore%20MD,-21201",Baltimore,"Baltimore, Maryland","Baltimore, MD","Baltimore, Maryland, United States","Baltimore, MD, USA",,,,,,
367,TEST,Which football player has a personal logo with the same initials as those in King Charles III’s Royal cypher?,2022,N/A,FALSE,multi-hop,never-changing,https://www.dailymail.co.uk/news/article-11253589/King-Charles-IIIs-new-cypher-likened-Cristiano-Ronaldos-CR7-logo-Real-Madrid-badge.html#:~:text=King%20Charles%27%20new%20cypher%20has%20caused%20a%20stir%20on%20social%20media%20due%20to%20its%20startling%20resemblance%20to%20Cristiano%20Ronaldo%27s%20own%20personal%20logo.,Cristiano Ronaldo,Ronaldo,CR7,Cristiano Ronaldo dos Santos Aveiro GOIH ComM,,,,,,,
368,TEST,How old was Queen Elizabeth II when she died?,2022,N/A,FALSE,multi-hop,never-changing,"https://en.wikipedia.org/wiki/Elizabeth_II#:~:text=September%202022%20(-,aged%C2%A096,-)%0ABalmoral%20Castle",96 years old,96,,,,,,,,,
369,TEST,What killed the King of Soccer?,2022,N/A,FALSE,multi-hop,never-changing,https://en.wikipedia.org/wiki/Pel%C3%A9#:~:text=Pel%C3%A9%20died%20on%2029%20December%202022%2C%20at%203%3A27%20pm%2C%20at%20the%20age%20of%2082%2C%20due%20to%20multiple%20organ%20failure%2C%20a%20complication%20of%20colon%20cancer.,"multiple organ failure, a complication of colon cancer",colon cancer,cancer,,,,,,,,
370,TEST,How many years did it take for the population of the world to reach 8 billion from 7 billion?,2022,N/A,FALSE,multi-hop,never-changing,"https://en.wikipedia.org/wiki/World_population_milestones#:~:text=12-,11,-15",11 years,,,,,,,,,,
371,TEST,In what city did the first rail line entirely run by hydrogen-powered trains debut?,2022,N/A,FALSE,multi-hop,never-changing,https://en.wikipedia.org/wiki/Hydrail#Operating_trains_by_country:~:text=In%20August%202022%2C%20the%20first%20rail%20line%20entirely%20run%20by%20hydrogen%2Dpowered%20trains%20debuted%20in%20Bremerv%C3%B6rde%2C%20Lower%20Saxony,Bremervörde,"Bremervörde, Lower Saxony, Germany",,,,,,,,,
372,TEST,Did Emeritus Benedict XVI and Queen Elizabeth II die in the same year?,2022,N/A,FALSE,multi-hop,never-changing,"https://en.wikipedia.org/wiki/Pope_Benedict_XVI#:~:text=Died-,31%20December%202022,-(aged%C2%A095)
https://en.wikipedia.org/wiki/Elizabeth_II#:~:text=Died-,8%20September%202022,-(aged%C2%A096)",Yes,,,,,,,,,,
373,TEST,Who is the latest winner of the Formula 1 world championship?,before 2022,frequently,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Formula_One_World_Drivers%27_Champions#By_season:~:text=32.159-,2023,Max%20Verstappen%5B57%5D,-26",Max Verstappen,Max Emilian Verstappen,,,,,,,,,
374,TEST,What was the most-viewed music video in the first 24 hours on YouTube?,before 2022,frequently,FALSE,one-hop,fast-changing,https://www.youtube.com/trends/records/?record=top-24-hour-music-debuts,BTS (방탄소년단) 'Butter' Official MV,Butter,,,,,,,,,
375,TEST,How many countries have recognized same-sex marriage?,2024,frequently,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Same-sex_marriage#:~:text=As%20of%202024%2C%20marriage%20between%20same%2Dsex%20couples%20is%20legally%20performed%20and%20recognized%20in%2035%20countries,35 countries,35,,,,,,,,,
376,TEST,Who was the winner of American Idol this year?,2024,frequently,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/American_Idol#:~:text=Colin%20Stough-,22,TBA,-Season%20synopses%5B",The show has not aired this year.,,,,,,,,,,
377,TEST,How many exoplanets have been discovered?,2024,frequently,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Lists_of_exoplanets#:~:text=there%20are%205%2C572%20confirmed%20exoplanets,"5,572 confirmed exoplanets","5,572",,,,,,,,,
378,TEST,Who is the richest man on earth?,2024,frequently,FALSE,one-hop,fast-changing,"https://www.forbes.com/real-time-billionaires/#14313b8a3d78:~:text=1,Elon%20Musk",Bernard Arnault,Bernard Jean Étienne Arnault,,,,,,,,,
379,TEST,Who is the most recent NBA player to score 60 or more points in a single game?,2024,frequently,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_National_Basketball_Association_single-game_scoring_leaders#:~:text=%5B67%5D-,Stephen%20Curry%5E,February%203%2C%202024,-Golden%20State%20Warriors",Stephen Curry,Wardell Stephen Curry II,,,,,,,,,
380,TEST,What is the latest highest-grossing movie of the week at the Box office?,2024,every_time,FALSE,one-hop,fast-changing,https://www.boxofficemojo.com/weekly/?ref_=bo_nb_wly_secondarytab,The Beekeeper,,,,,,,,,,
381,TEST,How many tornadoes have been confirmed so far in the United States this year?,2024,every_time,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Tornadoes_of_2024#:~:text=There%20have%20been%2040%20confirmed%20tornadoes%20in%20the%20United%20States.,40,There have been 40 confirmed tornadoes in the United States.,,,,,,,,,
382,TEST,How many citations does Geoffrey Hinton have according to Google Scholar?,2024,every_time,FALSE,one-hop,fast-changing,"https://scholar.google.com/citations?user=JicYPdAAAAAJ&hl=en#:~:text=Citations-,749718,-480558",749718,750K,,,,,,,,,
383,TEST,What date was the last time it rained in New York City?,2024,every_time,FALSE,one-hop,fast-changing,https://www.timeanddate.com/weather/usa/new-york/historic,"Feb 2, 2024","February 2, 2024",2 Feb 2024,2 February 2024,02/02/2024,02-02-2024,2/02/2024,2-02-2024,2024/02/2,2024-02-2,
384,TEST,What is the current best-selling children's book on Amazon?,2024,every_time,FALSE,one-hop,fast-changing,"https://www.amazon.com/Best-Sellers-Children%27s-Books/zgbs/books/4#:~:text=Little%20Blue%20Truck%27s,Alice%20Schertle",Little Blue Truck's Valentine,Little Blue Truck's Valentine by Alice Schertle,,,,,,,,,
385,TEST,What is the current most popular Wikipedia article of the Week?,2024,every_time,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Wikipedia:Top_25_Report#:~:text=1,Griselda%20Blanco",Griselda Blanco,,,,,,,,,,
386,TEST,What's the most popular film on Letterboxd this week?,2024,every_time,FALSE,one-hop,fast-changing,https://letterboxd.com/films/popular/this/week/,Poor Things,,,,,,,,,,
387,TEST,What is Geoff Hinton’s h-index?,2024,every_time,FALSE,one-hop,fast-changing,"https://scholar.google.co.uk/citations?user=JicYPdAAAAAJ&hl=en#:~:text=h%2Dindex-,181,-127",181,,,,,,,,,,
388,TEST,Where will NeurIPS be located this year?,2024,01/01/2025,FALSE,one-hop,fast-changing,https://nips.cc/Conferences/FutureMeetings#:~:text=2024%20%E2%80%93%20Vancouver%20%2D%20Monday%C2%A0%C2%A0December%209%20%2D%20%C2%A0Sunday%20December%2015.,Vancouver,"Vancouver, Canada",Canada,,,,,,,,
389,TEST,What are this year's Coachella festival dates?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://www.coachella.com/passes#:~:text=APR%2012%2D14%20%26%2019%2D21%2C%202024
https://en.wikipedia.org/wiki/Coachella_(festival)#Festival_summary_by_year:~:text=23rd,April%2019%E2%80%9321",April 12–14 and April 19–21,,,,,,,,,,
390,TEST,When is this year's Black Friday?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Black_Friday_(shopping)#:~:text=2024%C2%A0date,November%2029",November 29,"November 29, 2024",29 Nov 2024,29 November 2024,11/29/2024,11-29-2024,11-29-2024,29/11/2024,29-11-2024,2024-11-29,
391,TEST,When does this year's Passover start?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Passover#:~:text=2024%C2%A0date,April%20(8%20days)",April 22,"April 22, 2024",22 Apr 2024,22 April 2024,04/22/2024,04-22-2024,04/22/2024,22/04/2024,22-04-2024,2024-04-22,
392,TEST,Who were the finalists in the US Open women's singles last year?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/2023_US_Open_%E2%80%93_Women%27s_singles#:~:text=Final-,Champion,Aryna%20Sabalenka,-Score",Coco Gauff and Aryna Sabalenka,"Cori Dionne ""Coco"" Gauff and Aryna Siarhiejeŭna Sabalenka",Gauff and Sabalenka,Aryna Sabalenka and Coco Gauff,"Aryna Siarhiejeŭna Sabalenka and Cori Dionne ""Coco"" Gauff",Sabalenka and Gauff,,,,,
393,TEST,How many papers (including both long and short papers) were accepted into the main conference of ACL last year?,2024,01/01/2025,FALSE,one-hop,fast-changing,https://aclanthology.org/2023.acl-long.0.pdf#page=10,1074 papers (910 long and 164 short) were accepted into the main conference.,,,,,,,,,,
394,TEST,What date is mother's day in the United States this year?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Mother%27s_Day_(United_States)#History:~:text=2024%C2%A0date,May%2012","Sunday, May 12","May 12, 2024","May 12, 2024",12 May 2024,12 May 2024,05/12/2024,05-12-2024,12/05/2024,12-05-2024,2024/05/12,
395,TEST,What date is father's day in the United States this year?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Father%27s_Day_(United_States)#:~:text=2024%C2%A0date,June%2016","Sunday, June 16","Jun 16, 2024","June 16, 2024",16 Jun 2024,16 June 2024,06/16/2024,06-16-2024,16/06/2024,16-06-2024,2024/06/16,
396,TEST,Where is EMNLP this year? ,2024,01/01/2025,FALSE,one-hop,fast-changing,https://twitter.com/emnlpmeeting/status/1733774582543458413,"Miami, Florida","Miami, Florida, USA","Florida, USA",the USA,USA,the United States,United States,U.S.,the U.S.,the US,
397,TEST,Which broadcast network is this year's Super Bowl broadcaster?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Super_Bowl_broadcasters#:~:text=Terry%20Bradshaw-,LVIII,%E2%80%94,-LIX",CBS and Nickelodeon,,,,,,,,,,
398,TEST,What was the highest-grossing film in the United States last year?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_highest-grossing_films_in_the_United_States_by_year#:~:text=2023,Barbie",Barbie,,,,,,,,,,
399,TEST,What Berber year corresponds to the present year?,2024,01/01/2025,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Berber_calendar#:~:text=the%20Gregorian%20year%202024%20corresponds%20to%20the%202974th%20year%20of%20the%20Berber%20calendar,2974,,,,,,,,,,
400,TEST,When is this year's Ramadan?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://www.almanac.com/content/when-start-ramadan#:~:text=Eid%20al%2DFitr)-,2024,Tuesday%2C%20April%209,-2025
https://en.wikipedia.org/wiki/Ramadan#:~:text=External%20links-,Ramadan,-123%20languages","Sun, Mar 10 – Tue, Apr 9","Sun, Mar 10, 2024 – Tue, Apr 9, 2024",Mar 10 – Apr 9,"Mar 10, 2024 – Apr 9, 2024",10 March – 9 April,03/10/2024 – 04/09/2024,,,,,
401,TEST,What date is Thanksgiving this year?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Thanksgiving_(United_States)#:~:text=2024%C2%A0date,November%2028",November 28,"Nov 28, 2024","November 28, 2024",28 Nov 2024,28 November 2024,11/28/2024,11-28-2024,28/11/2024,28-11-2024,2024/11/28,
402,TEST,What date is this year's Labor day?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Labor_Day#:~:text=2024%C2%A0date,September%202",September 2,"Sep 2, 2024","September 2, 2024",2 Sep 2024,2 September 2024,09/2/2024,09-2-2024,2/09/2024,2-09-2024,2024/09/2,
403,TEST,What is the host stadium of this year's Super Bowl?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Super_Bowl#:~:text=2027%5B%CB%87%5D-,Allegiant%20Stadium,2024%5B%CB%87%5D,-%5E%C2%A0%5E%3A",Allegiant Stadium,"Allegiant Stadium, Paradise, Nevada",,,,,,,,,
404,TEST,On what date was last year's State of the Union Address delivered?,2024,01/01/2025,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/State_of_the_Union#:~:text=Networks-,2023%2D02%2D07,-Joe%20Biden","Feb 7, 2023","February 7, 2023",7 Feb 2023,7 February 2023,02/07/2023,02-07-2023,07/02/2023,07-02-2023,2023/02/07,2023-02-07,
405,TEST,Who won the latest Grammy Award for Best Jazz Solo Performance?,2024,01/01/2025,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Samara_Joy#:~:text=Her%202023%20single%20%22Tight%22%20won%20Best%20Jazz%20Performance%20at%20the%20following%20ceremony.,Samara Joy,Samara Joy McLendon,,,,,,,,,
406,TEST,When is the next U.S. federal holiday?,2024,02/19/2024,FALSE,one-hop,fast-changing,"https://www.federalpay.org/holidays#:~:text=Washington%27s%20Birthday%20(13,February%2019th%2C%202024",Washington's Birthday,"February 19, 2024","February 19, 2024",2/19/2024,19 Feb 2024,19 February 2024,02/19/2024,19/02/2024,19-02-2024,2024/02/19,
407,TEST,On what date in North America did the most recent Microsoft's Patch Tuesday come out?,2024,02/13/2024,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Patch_Tuesday#:~:text=Patch%20Tuesday%20occurs%20on%20the%20second%20Tuesday%20of%20each%20month%5B8%5D%20in%20North%20America.,"Jan 9, 2024","January 9, 2024",9 Jan 2024,9 January 2024,01/09/2024,01-09-2024,9/1/2024,9-1-2024,2024/01/09,2024-01-09,
408,TEST,The upcoming Microsoft's Patch Tuesday will come out on what date in North America?,2024,02/13/2024,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/Patch_Tuesday#:~:text=Patch%20Tuesday%20occurs%20on%20the%20second%20Tuesday%20of%20each%20month%5B8%5D%20in%20North%20America.,"Feb 13, 2024","February 13, 2024",13 Feb 2024,13 February 2024,02/13/2024,02-13-2024,13/02/2024,13-02-2024,2024/02/13,2024-02-13,
409,TEST,When was Coldplay's last concert?,2024,02/05/2024,FALSE,one-hop,fast-changing,https://www.concertarchives.org/bands/coldplay?page=3&year=2024#concert-table,"Feb 4, 2024","February 4, 2024","Feb 4, 2024","February 4, 2024",02/4/2024,02-4-2024,4/02/2024,4-02-2024,2024/02/4,2024-02-4,
410,TEST,What is the latest version of Android?,2023,Q3 2024,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Android_version_history#:~:text=Android%2014,October%204%2C%202023",Android 14,,,,,,,,,,
411,TEST,How much does the new Apple HomePod cost?,2023,frequently,FALSE,one-hop,fast-changing,"https://www.apple.com/homepod/?afid=p238%7CsN0OIZgRE-dc_mtid_20925u8r61652_pcrid_645418672451_pgrid_127360100614_&cid=wwa-us-kwgo-btb-aes-slid---Brand-HomePodFamily-Announce-#:~:text=high%E2%80%91fidelity%C2%A0audio.-,%24299%C2%A0,-Buy",$299,,,,,,,,,,
412,TEST,How many books has Colleen Hoover published?,2023,frequently,FALSE,one-hop,fast-changing,"https://en.wikipedia.org/wiki/Colleen_Hoover#Books
https://people.com/colleen-hoover-s-26-books-in-chronological-order-7554091#:~:text=Colleen%20Hoover%E2%80%99s%2026%20Books%2C%20In%20Chronological%20Order",26 books,,,,,,,,,,
413,TEST,How many goals has Erling Haaland scored in the UEFA Champion League?,2023,frequently,FALSE,one-hop,fast-changing,https://www.uefa.com/uefachampionsleague/news/0268-11f9321e7599-fde3dd4a7bd0-1000--erling-haaland-in-the-champions-league-scoring-record-opponents/#:~:text=Erling%20Haaland%20has%20scored%2040%20goals%20in%20just%2035%20UEFA%20Champions%20League%20appearances,40 goals,40,,,,,,,,,
414,TEST,How many goals did Kylian Mbappé score in the UEFA Champion League last season?,2023,frequently,FALSE,one-hop,fast-changing,"https://en.as.com/resultados/ficha/deportista/kylian_mbappe_lottin/33539/2022/estadisticas/#:~:text=7,goals",7 goals,7,seven goals,seven,,,,,,,
415,TEST,Who is the current ATP top-ranked men's singles tennis player?,2023,frequently,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/List_of_ATP_number_1_ranked_singles_tennis_players#:~:text=Novak%20Djokovic%2C%20the%20current%20men%27s%20singles%20world%20No.%201,Novak Djokovic,Djokovic,,,,,,,,,
416,TEST,Which team is at the top of the latest Premier League season?,2023,frequently,FALSE,one-hop,fast-changing,https://www.skysports.com/premier-league-table,Liverpool,Liverpool F.C.,,,,,,,,,
417,TEST,Who is the number 1 ranked female tennis player in the world?,2023,frequently,FALSE,one-hop,fast-changing,https://en.wikipedia.org/wiki/List_of_WTA_number_1_ranked_singles_tennis_players#:~:text=Iga%20%C5%9Awi%C4%85tek%2C%20currently%20ranked%20No.%201%20in%20women%27s%20singles.,Iga Świątek,Iga Natalia Świątek,,,,,,,,,
